time,q05,q10,q20,q30,q40,q50,q60,q70,q80,q90,q95,y_true
2020-10-31 15:30,8034.76416015625,8187.1650390625,8411.923828125,8942.197265625,9099.337890625,9211.759765625,9429.9609375,9758.5390625,10309.505859375,11197.14453125,12391.9072265625,9746.999
2020-10-31 15:45,8499.625,8663.4111328125,8889.5009765625,9463.7353515625,9640.7373046875,9724.939453125,9983.8564453125,10346.6796875,10927.6201171875,11925.2353515625,13208.423828125,10669.866
2020-10-31 16:00,9682.15625,9972.890625,10265.83984375,10843.486328125,11167.78125,11245.640625,11636.978515625,12154.759765625,12793.171875,14089.138671875,15443.076171875,9972.733
2020-10-31 16:15,8617.337890625,8772.0673828125,9066.0517578125,9686.900390625,10028.20703125,10110.7822265625,10605.7880859375,11035.736328125,11712.064453125,13075.318359375,14594.751953125,8012.6655
2020-10-31 16:30,6547.3427734375,6686.03662109375,6959.02685546875,7471.10888671875,7717.62451171875,7739.671875,8261.7158203125,8505.51171875,9173.8330078125,10395.18359375,11738.552734375,10404.6
2020-10-31 16:45,8746.75390625,9547.5107421875,10413.3095703125,11208.0517578125,11906.15625,12124.8056640625,12853.365234375,13611.0537109375,14522.3359375,16173.388671875,17381.388671875,16426.467
2020-10-31 17:00,14937.1640625,16139.8037109375,17251.8515625,18993.57421875,19894.380859375,20347.22265625,20872.099609375,22050.6796875,23280.025390625,24914.513671875,26820.2578125,17548.2
2020-10-31 17:15,14345.490234375,15151.93359375,15783.69921875,16637.41796875,16925.4765625,17189.482421875,17493.306640625,17871.3515625,18446.564453125,19670.66015625,20922.3359375,13794.799
2020-10-31 17:30,7591.99267578125,8093.51611328125,8975.974609375,9799.400390625,10078.7451171875,10708.453125,11239.2197265625,11734.80078125,12640.4794921875,13763.7412109375,14821.208984375,10107.466
2020-10-31 17:45,4691.375,4941.07568359375,5321.04296875,5789.0791015625,5919.3681640625,6151.8095703125,6485.9404296875,6835.947265625,7374.0146484375,8261.615234375,8993.3935546875,5561.5996
2020-10-31 18:00,1952.92333984375,2040.86083984375,2230.177734375,2506.32470703125,2588.56591796875,2708.884765625,2916.9892578125,3078.11376953125,3412.005859375,3902.28125,4271.44091796875,1940.2666
2020-10-31 18:15,501.970703125,517.6962890625,605.9228515625,795.94921875,827.904296875,914.23828125,971.5341796875,1017.85546875,1292.3818359375,1454.9677734375,1545.2236328125,454.5996
2020-10-31 18:30,0.0,0.0,0.0,118.8515625,160.7041015625,186.6962890625,197.662109375,199.0595703125,482.98828125,512.50390625,512.50390625,0.0
2020-11-01 08:30,0.0,43.48828125,167.55078125,332.033203125,363.9560546875,509.5126953125,545.841796875,659.2587890625,904.5810546875,1078.3603515625,1078.3603515625,879.1992
2020-11-01 08:45,1108.8271484375,1410.8515625,1589.65625,1796.6044921875,1936.5263671875,2100.4306640625,2236.8193359375,2323.5361328125,2642.25146484375,2920.712890625,2951.9482421875,2369.599
2020-11-01 09:00,3187.44970703125,3773.7685546875,3986.109375,4318.4365234375,4509.9345703125,4719.1494140625,4896.43896484375,5038.58935546875,5367.50048828125,5781.1806640625,6008.63671875,5388.2666
2020-11-01 09:15,7515.07080078125,8307.779296875,8688.974609375,9174.4931640625,9338.0166015625,9740.642578125,9853.8125,10099.4365234375,10375.517578125,10833.0224609375,11208.7958984375,9296.133
2020-11-01 09:30,11487.4296875,12233.1552734375,12827.35546875,13052.3251953125,13268.15234375,13563.8671875,13657.236328125,13876.20703125,14125.0625,14655.8046875,14914.40625,12689.932
2020-11-01 09:45,14764.9765625,15337.3017578125,15942.67578125,15958.841796875,16240.078125,16435.076171875,16546.609375,16692.552734375,16854.890625,17412.76953125,17591.771484375,15935.266
2020-11-01 10:00,18769.150390625,19178.26171875,19485.568359375,19507.9140625,19696.71875,19888.64453125,19903.9921875,20031.896484375,20125.453125,20489.29296875,20700.74609375,18619.799
2020-11-01 10:15,20779.7421875,21212.021484375,21573.23046875,21773.31640625,21989.609375,22252.875,22325.49609375,22546.484375,22750.677734375,23150.7109375,23479.5,21158.934
2020-11-01 10:30,23392.32421875,23800.63671875,24114.10546875,24260.693359375,24422.47265625,24585.6171875,24643.84375,24839.3203125,25034.65625,25430.16015625,25803.462890625,23955.6
2020-11-01 10:45,25888.30859375,26303.46875,26603.14453125,26731.8984375,26840.546875,26952.76953125,26952.76953125,27109.1015625,27265.20703125,27597.2421875,27965.0,26668.996
2020-11-01 11:00,28232.109375,28674.5234375,29001.90625,29118.296875,29201.8515625,29315.43359375,29315.43359375,29435.3671875,29578.5078125,29850.125,30203.12109375,29001.066
2020-11-01 11:15,30174.2734375,30666.828125,31016.5703125,31128.3515625,31207.390625,31333.80078125,31338.0859375,31479.484375,31629.375,31880.21484375,32249.91015625,30865.195
2020-11-01 11:30,31661.1484375,32179.28125,32519.35546875,32640.55078125,32726.2421875,32849.94921875,32854.2578125,33023.3125,33183.4140625,33421.5,33822.93359375,32508.266
2020-11-01 11:45,33260.640625,33741.78515625,34027.09375,34141.2265625,34209.47265625,34322.98046875,34322.98046875,34472.640625,34605.0546875,34807.3046875,35219.8515625,33930.6
2020-11-01 12:00,34361.875,34862.9453125,35150.01171875,35295.296875,35353.71484375,35494.63671875,35494.63671875,35675.6484375,35803.84375,35992.6015625,36433.08203125,35645.6
2020-11-01 12:15,35902.71875,36388.0625,36653.0234375,36795.96484375,36859.18359375,37008.2421875,37008.2421875,37160.0078125,37267.1484375,37429.66796875,37887.83984375,36516.664
2020-11-01 12:30,36258.44921875,36853.0234375,37153.89453125,37407.74609375,37479.4375,37651.58203125,37652.484375,37911.44921875,38039.3046875,38241.6484375,38744.9765625,37251.33
2020-11-01 12:45,37099.3671875,37666.82421875,37927.9765625,38152.99609375,38219.30078125,38364.6015625,38364.6015625,38591.4609375,38694.546875,38867.87890625,39364.84375,37639.797
2020-11-01 13:00,37013.78125,37656.54296875,37974.6171875,38283.10546875,38364.74609375,38553.296875,38579.08984375,38855.1640625,38984.62890625,39178.2734375,39723.87890625,37601.465
2020-11-01 13:15,36397.5078125,37131.23828125,37572.58203125,37926.75,38036.15234375,38249.9609375,38344.08984375,38637.7109375,38829.01953125,39061.484375,39665.16015625,37193.27
2020-11-01 13:30,35509.34765625,36306.875,36862.4453125,37202.8671875,37293.7890625,37496.77734375,37616.6015625,37941.62890625,38172.5859375,38446.4296875,39078.0625,37236.066
2020-11-01 13:45,35600.8671875,36351.484375,36838.78125,37154.78125,37203.2578125,37352.01171875,37383.53515625,37649.4140625,37843.5546875,38098.83203125,38687.359375,37355.93
2020-11-01 14:00,36094.76171875,36784.22265625,37261.08203125,37592.5859375,37644.51953125,37820.703125,37826.05859375,38030.23046875,38193.64453125,38454.55859375,39041.5703125,36419.133
2020-11-01 14:15,33898.38671875,34770.4375,35528.42578125,35994.08203125,36071.4453125,36353.578125,36511.7578125,36849.02734375,37147.9453125,37520.6171875,38152.328125,30932.062
2020-11-01 14:30,21114.0859375,22833.267578125,25931.177734375,27091.62109375,28510.1171875,29455.78515625,30834.72265625,32218.08203125,33656.703125,35109.62109375,36372.7109375,22888.865
2020-11-01 14:45,16806.78515625,17354.412109375,18802.546875,20198.671875,21552.91015625,22427.853515625,23916.07421875,25436.83203125,27152.89453125,30657.46484375,33222.546875,19338.799
2020-11-01 15:00,16396.6015625,16482.587890625,17342.578125,18467.47265625,18706.59375,19187.828125,19633.11328125,20453.31640625,21481.263671875,24536.984375,26789.29296875,19011.799
2020-11-01 15:15,17393.712890625,17748.27734375,18590.3828125,19388.60546875,19398.220703125,19766.45703125,19881.857421875,20356.01953125,20741.16796875,22882.40625,24696.68359375,19113.266
2020-11-01 15:30,18664.44140625,18987.37890625,19703.85546875,20051.21484375,20148.44921875,20422.265625,20445.31640625,20761.357421875,21013.625,22438.48828125,23883.1796875,28141.8
2020-11-01 15:45,23616.376953125,25239.12890625,28091.35546875,29859.1640625,31147.515625,32425.9921875,33087.53515625,34533.1328125,35674.78515625,36870.62890625,38395.6328125,27822.465
2020-11-01 16:00,19692.4296875,21361.65234375,23922.29296875,24893.44140625,25590.181640625,26383.0625,26907.140625,27724.6484375,28419.8515625,30065.2265625,31436.65234375,25411.467
2020-11-01 16:15,20055.57421875,21335.33203125,22900.0078125,23480.48046875,24019.61328125,24468.1875,24803.1875,25440.14453125,25919.99609375,27040.7578125,28372.95703125,23064.934
2020-11-01 16:30,16732.861328125,17578.453125,18900.19140625,19526.392578125,20119.921875,20594.619140625,20985.078125,21550.369140625,22233.60546875,23355.9375,24566.91796875,19995.533
2020-11-01 16:45,15088.6044921875,15749.4189453125,16455.6953125,16913.14453125,17173.017578125,17461.650390625,17707.3515625,18069.0234375,18563.681640625,19517.7734375,20561.1328125,16912.4
2020-11-01 17:00,12125.4140625,12710.6015625,13237.5673828125,13519.638671875,13706.93359375,13924.6552734375,14156.58203125,14382.33984375,14814.326171875,15538.96484375,16377.96875,13771.133
2020-11-01 17:15,9001.6357421875,9548.787109375,9973.0771484375,10141.6630859375,10335.63671875,10481.763671875,10700.3291015625,10886.2373046875,11235.7265625,11833.681640625,12479.90625,10411.666
2020-11-01 17:30,6111.5078125,6474.5029296875,6763.228515625,6917.96875,7092.6474609375,7167.93408203125,7379.515625,7516.64013671875,7781.41650390625,8297.8291015625,8794.53125,6907.8667
2020-11-01 17:45,3277.46484375,3450.732421875,3629.978515625,3859.787109375,3933.51123046875,4041.01318359375,4182.65234375,4305.17822265625,4549.58154296875,4950.83154296875,5252.92578125,3916.2666
2020-11-01 18:00,1293.6357421875,1392.662109375,1511.48583984375,1739.81640625,1763.880859375,1889.4462890625,1934.796875,2015.11474609375,2277.18310546875,2512.51025390625,2612.94091796875,1716.9321
2020-11-01 18:15,223.1845703125,303.955078125,395.5126953125,584.6611328125,601.119140625,684.3193359375,684.3193359375,707.8857421875,980.84375,1086.048828125,1086.048828125,527.1328
2020-11-02 08:30,0.0,0.0,92.873046875,248.490234375,290.4365234375,419.7431640625,451.5341796875,560.3046875,801.5693359375,987.3095703125,987.3095703125,598.5322
2020-11-02 08:45,761.341796875,1019.0068359375,1193.3583984375,1376.96484375,1510.9892578125,1650.64697265625,1768.16064453125,1842.93408203125,2137.1181640625,2412.04345703125,2458.0380859375,1978.3989
2020-11-02 09:00,2664.56494140625,3204.57275390625,3400.75732421875,3710.70361328125,3920.28857421875,4113.8359375,4292.77587890625,4419.890625,4747.05615234375,5158.181640625,5388.73046875,4924.5327
2020-11-02 09:15,6759.267578125,7565.3076171875,7949.5791015625,8472.78125,8680.01953125,9087.46484375,9245.466796875,9496.994140625,9819.5,10316.6064453125,10734.3212890625,8699.733
2020-11-02 09:30,10541.4755859375,11345.0703125,11995.9814453125,12295.5234375,12531.8681640625,12883.8837890625,13023.3056640625,13277.9296875,13600.458984375,14183.9765625,14515.119140625,12326.865
2020-11-02 09:45,14329.62109375,14951.16015625,15611.3251953125,15613.783203125,15895.671875,16056.455078125,16169.33984375,16308.4111328125,16494.51953125,17065.9453125,17251.3515625,16221.666
2020-11-02 10:00,18944.421875,19383.9453125,19758.93359375,19769.19921875,19920.43359375,20043.93359375,20043.93359375,20103.26953125,20162.462890625,20468.994140625,20619.21484375,19517.934
2020-11-02 10:15,21873.935546875,22294.22265625,22625.41015625,22770.62890625,22882.056640625,23044.39453125,23044.39453125,23176.640625,23267.7109375,23535.91796875,23739.75,22433.867
